"id";"title";"description";"product_type";"google_product_category";"link";"image_link";"condition";"availability";"price";"sale_price";"gtin";"brand";"mpn";"item_group_id";"gender";"age_group";"color";"material";"pattern";"size";"energy_efficiency_class";"shipping";"is_bundle";"multipack";"custom_label_0";"custom_label_1";"custom_label_2";"custom_label_3";"custom_label_4";"unit_pricing_measure";"unit_pricing_base_measure"
"840004_F23-S";"Houdini W's The Orange Jacket, Be the Light Green, S";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_F23-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004F23";"https://api.houdinisportswear.com/_images/5912e2b7-aa4b-46aa-abb0-a3364d1acc28/Ws-The-Orange-Jacket_Be-The-Light-Green_840004_F23_SET_4096.jpeg";"New";"in_stock";"3200 SEK";;"7322710704553";"Houdini";"840004_F23-S";"840004";"female";"Vuxen";"Be the Light Green";;;"S";;;;;;;;;;;
"840004_148-S";"Houdini W's The Orange Jacket, Sandstorm, S";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_148-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004148";"https://api.houdinisportswear.com/_images/bf9de6ed-c2a8-4b8e-b561-affb702eabbd/Ws-The-Orange-Jacket_Sandstorm_840004_148_SET_3395.jpeg";"New";"in_stock";"3200 SEK";;"7322710629450";"Houdini";"840004_148-S";"840004";"female";"Vuxen";"Sandstorm";;;"S";;;;;;;;;;;
"840004_900-XXS";"Houdini W's The Orange Jacket, True Black, XXS";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_900-XXS&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004900";"https://api.houdinisportswear.com/_images/d38cc88b-1f0d-48d9-bbe5-65bd426295cc/Ws-The-Orange-Pants_True-Black_810032_900_SET_3584.jpeg";"New";"out_of_stock";"3200 SEK";;"7322710584896";"Houdini";"840004_900-XXS";"840004";"female";"Vuxen";"True Black";;;"XXS";;;;;;;;;;;
"840004_900-XS";"Houdini W's The Orange Jacket, True Black, XS";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_900-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004900";"https://api.houdinisportswear.com/_images/d38cc88b-1f0d-48d9-bbe5-65bd426295cc/Ws-The-Orange-Pants_True-Black_810032_900_SET_3584.jpeg";"New";"in_stock";"3200 SEK";;"7322710584902";"Houdini";"840004_900-XS";"840004";"female";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"840004_900-L";"Houdini W's The Orange Jacket, True Black, L";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_900-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004900";"https://api.houdinisportswear.com/_images/d38cc88b-1f0d-48d9-bbe5-65bd426295cc/Ws-The-Orange-Pants_True-Black_810032_900_SET_3584.jpeg";"New";"in_stock";"3200 SEK";;"7322710584933";"Houdini";"840004_900-L";"840004";"female";"Vuxen";"True Black";;;"L";;;;;;;;;;;
"840004_148-XXS";"Houdini W's The Orange Jacket, Sandstorm, XXS";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_148-XXS&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004148";"https://api.houdinisportswear.com/_images/bf9de6ed-c2a8-4b8e-b561-affb702eabbd/Ws-The-Orange-Jacket_Sandstorm_840004_148_SET_3395.jpeg";"New";"out_of_stock";"3200 SEK";;"7322710629436";"Houdini";"840004_148-XXS";"840004";"female";"Vuxen";"Sandstorm";;;"XXS";;;;;;;;;;;
"840004_900-M";"Houdini W's The Orange Jacket, True Black, M";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_900-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004900";"https://api.houdinisportswear.com/_images/d38cc88b-1f0d-48d9-bbe5-65bd426295cc/Ws-The-Orange-Pants_True-Black_810032_900_SET_3584.jpeg";"New";"in_stock";"3200 SEK";;"7322710584926";"Houdini";"840004_900-M";"840004";"female";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"840004_148-XL";"Houdini W's The Orange Jacket, Sandstorm, XL";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_148-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004148";"https://api.houdinisportswear.com/_images/bf9de6ed-c2a8-4b8e-b561-affb702eabbd/Ws-The-Orange-Jacket_Sandstorm_840004_148_SET_3395.jpeg";"New";"in_stock";"3200 SEK";;"7322710629481";"Houdini";"840004_148-XL";"840004";"female";"Vuxen";"Sandstorm";;;"XL";;;;;;;;;;;
"840004_900-XL";"Houdini W's The Orange Jacket, True Black, XL";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_900-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004900";"https://api.houdinisportswear.com/_images/d38cc88b-1f0d-48d9-bbe5-65bd426295cc/Ws-The-Orange-Pants_True-Black_810032_900_SET_3584.jpeg";"New";"in_stock";"3200 SEK";;"7322710584940";"Houdini";"840004_900-XL";"840004";"female";"Vuxen";"True Black";;;"XL";;;;;;;;;;;
"840004_148-XS";"Houdini W's The Orange Jacket, Sandstorm, XS";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_148-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004148";"https://api.houdinisportswear.com/_images/bf9de6ed-c2a8-4b8e-b561-affb702eabbd/Ws-The-Orange-Jacket_Sandstorm_840004_148_SET_3395.jpeg";"New";"out_of_stock";"3200 SEK";;"7322710629443";"Houdini";"840004_148-XS";"840004";"female";"Vuxen";"Sandstorm";;;"XS";;;;;;;;;;;
"840004_148-M";"Houdini W's The Orange Jacket, Sandstorm, M";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_148-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004148";"https://api.houdinisportswear.com/_images/bf9de6ed-c2a8-4b8e-b561-affb702eabbd/Ws-The-Orange-Jacket_Sandstorm_840004_148_SET_3395.jpeg";"New";"in_stock";"3200 SEK";;"7322710629467";"Houdini";"840004_148-M";"840004";"female";"Vuxen";"Sandstorm";;;"M";;;;;;;;;;;
"840004_148-L";"Houdini W's The Orange Jacket, Sandstorm, L";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_148-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004148";"https://api.houdinisportswear.com/_images/bf9de6ed-c2a8-4b8e-b561-affb702eabbd/Ws-The-Orange-Jacket_Sandstorm_840004_148_SET_3395.jpeg";"New";"in_stock";"3200 SEK";;"7322710629474";"Houdini";"840004_148-L";"840004";"female";"Vuxen";"Sandstorm";;;"L";;;;;;;;;;;
"840004_900-S";"Houdini W's The Orange Jacket, True Black, S";"Extremt lätt, packbar skaljacka som kan användas året om. Vattentät och andningsbar. Perfekt för skidturer, klättring och andra alpina äventyr.";"Jacket";"Apparel & Accessories > Clothing > Outerwear > Coats & Jackets";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840004_900-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/womens-the-orange-jacket-840004?color=840004900";"https://api.houdinisportswear.com/_images/d38cc88b-1f0d-48d9-bbe5-65bd426295cc/Ws-The-Orange-Pants_True-Black_810032_900_SET_3584.jpeg";"New";"in_stock";"3200 SEK";;"7322710584919";"Houdini";"840004_900-S";"840004";"female";"Vuxen";"True Black";;;"S";;;;;;;;;;;
"159784_D40-M/L";"Houdini Weather Tee, Sage Green, M/L";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_D40-M%2FL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784D40";"https://api.houdinisportswear.com/_images/1026df7a-1037-4106-8f60-dd2396f5e0a8/Ms-Weather-Tee_Sage-Green_159784_D40_P_F_5927_c_low.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_D40-M/L";"159784";"unisex";"Vuxen";"Sage Green";;;"M/L";;;;;;;;;;;
"159784_121-XS/S";"Houdini Weather Tee, Red Illusion, XS/S";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_121-XS%2FS&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784121";"https://api.houdinisportswear.com/_images/7dc20a93-3ab6-4508-ad8a-78db42c95025/Ms-Weather-Tee_Red-Illusion_159784_121_SET_3953.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_121-XS/S";"159784";"unisex";"Vuxen";"Red Illusion";;;"XS/S";;;;;;;;;;;
"159784_121-XLXX";"Houdini Weather Tee, Red Illusion, XLXX";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_121-XLXX&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784121";"https://api.houdinisportswear.com/_images/7dc20a93-3ab6-4508-ad8a-78db42c95025/Ms-Weather-Tee_Red-Illusion_159784_121_SET_3953.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_121-XLXX";"159784";"unisex";"Vuxen";"Red Illusion";;;"XLXX";;;;;;;;;;;
"159784_D40-XLXX";"Houdini Weather Tee, Sage Green, XLXX";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_D40-XLXX&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784D40";"https://api.houdinisportswear.com/_images/1026df7a-1037-4106-8f60-dd2396f5e0a8/Ms-Weather-Tee_Sage-Green_159784_D40_P_F_5927_c_low.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_D40-XLXX";"159784";"unisex";"Vuxen";"Sage Green";;;"XLXX";;;;;;;;;;;
"159784_900-XS/S";"Houdini Weather Tee, True Black, XS/S";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_900-XS%2FS&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784900";"https://api.houdinisportswear.com/_images/302bcb5b-f083-40db-8de0-4d4af8c73581/Ms-Weather-Tee_True-Black_159784_900_SET_0746_C_low.jpg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_900-XS/S";"159784";"unisex";"Vuxen";"True Black";;;"XS/S";;;;;;;;;;;
"159784_900-L/XL";"Houdini Weather Tee, True Black, L/XL";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_900-L%2FXL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784900";"https://api.houdinisportswear.com/_images/302bcb5b-f083-40db-8de0-4d4af8c73581/Ms-Weather-Tee_True-Black_159784_900_SET_0746_C_low.jpg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_900-L/XL";"159784";"unisex";"Vuxen";"True Black";;;"L/XL";;;;;;;;;;;
"159784_121-L/XL";"Houdini Weather Tee, Red Illusion, L/XL";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_121-L%2FXL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784121";"https://api.houdinisportswear.com/_images/7dc20a93-3ab6-4508-ad8a-78db42c95025/Ms-Weather-Tee_Red-Illusion_159784_121_SET_3953.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_121-L/XL";"159784";"unisex";"Vuxen";"Red Illusion";;;"L/XL";;;;;;;;;;;
"159784_900-XLXX";"Houdini Weather Tee, True Black, XLXX";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_900-XLXX&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784900";"https://api.houdinisportswear.com/_images/302bcb5b-f083-40db-8de0-4d4af8c73581/Ms-Weather-Tee_True-Black_159784_900_SET_0746_C_low.jpg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_900-XLXX";"159784";"unisex";"Vuxen";"True Black";;;"XLXX";;;;;;;;;;;
"159784_900-M/L";"Houdini Weather Tee, True Black, M/L";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_900-M%2FL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784900";"https://api.houdinisportswear.com/_images/302bcb5b-f083-40db-8de0-4d4af8c73581/Ms-Weather-Tee_True-Black_159784_900_SET_0746_C_low.jpg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_900-M/L";"159784";"unisex";"Vuxen";"True Black";;;"M/L";;;;;;;;;;;
"159784_121-M/L";"Houdini Weather Tee, Red Illusion, M/L";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_121-M%2FL&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784121";"https://api.houdinisportswear.com/_images/7dc20a93-3ab6-4508-ad8a-78db42c95025/Ms-Weather-Tee_Red-Illusion_159784_121_SET_3953.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_121-M/L";"159784";"unisex";"Vuxen";"Red Illusion";;;"M/L";;;;;;;;;;;
"159784_900-S/M";"Houdini Weather Tee, True Black, S/M";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_900-S%2FM&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784900";"https://api.houdinisportswear.com/_images/302bcb5b-f083-40db-8de0-4d4af8c73581/Ms-Weather-Tee_True-Black_159784_900_SET_0746_C_low.jpg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_900-S/M";"159784";"unisex";"Vuxen";"True Black";;;"S/M";;;;;;;;;;;
"159784_D40-XS/S";"Houdini Weather Tee, Sage Green, XS/S";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_D40-XS%2FS&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784D40";"https://api.houdinisportswear.com/_images/1026df7a-1037-4106-8f60-dd2396f5e0a8/Ms-Weather-Tee_Sage-Green_159784_D40_P_F_5927_c_low.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_D40-XS/S";"159784";"unisex";"Vuxen";"Sage Green";;;"XS/S";;;;;;;;;;;
"159784_D40-S/M";"Houdini Weather Tee, Sage Green, S/M";"En ny typ av t-shirt i tunnt, mjukt och snabbtorkande polyester. Resistent mot vind och vatten. Använd den när du springer, paddlar eller klättrar.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=159784_D40-S%2FM&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/weather-tee-159784?color=159784D40";"https://api.houdinisportswear.com/_images/1026df7a-1037-4106-8f60-dd2396f5e0a8/Ms-Weather-Tee_Sage-Green_159784_D40_P_F_5927_c_low.jpeg";"New";"in_stock";"1100 SEK";;"";"Houdini";"159784_D40-S/M";"159784";"unisex";"Vuxen";"Sage Green";;;"S/M";;;;;;;;;;;
"840016_191-M";"Houdini W's Cover Tee, Foggy Mountain, M";"En lätt, sval och snabbtorkande t-shirt i polyester för dam, perfekt för alla sommaräventyr. Din bästa vän vid löpning, vandring, resor i varmare väder.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840016_191-M&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/womens-cover-tee-840016?color=840016191";"https://api.houdinisportswear.com/_images/cc6f3b93-1025-42ad-b64e-e206bbf43a08/Ws-Cover-Tee_Foggy-Mountain_840016_191_FLAT_3487_c.jpg.jpeg";"New";"out_of_stock";"900 SEK";;"7322710629887";"Houdini";"840016_191-M";"840016";"female";"Vuxen";"Foggy Mountain";;;"M";;;;;;;;;;;
"840016_900-XS";"Houdini W's Cover Tee, True Black, XS";"En lätt, sval och snabbtorkande t-shirt i polyester för dam, perfekt för alla sommaräventyr. Din bästa vän vid löpning, vandring, resor i varmare väder.";"T-shirt";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=840016_900-XS&url=https://houdinisportswear.com/sv-se/clothing/shirts-and-tops/womens-cover-tee-840016?color=840016900";"https://api.houdinisportswear.com/_images/1bb0c816-5dfa-4590-9524-bb3fae123538/Ws-Cover-Tee_True-Black_840016_900_SET_1994_C_low.jpg";"New";"in_stock";"900 SEK";;"7322710587187";"Houdini";"840016_900-XS";"840016";"female";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
